Age,Gender,Married,Salary,Annual Spend
19.2,Male,Single,33517.7,1372.79
31.6,Male,Single,28452.69,781.67
44,Female,Married,37925.81,3681.42
27.2,Female,Single,24971.39,1126.44
61.6,Male,Married,65792.52,3376.27
44.8,Female,Married,40439.05,1483.29
25,Male,Single,29642.88,948.55
26.3,Male,Single,27270.68,205.71
37,Female,Married,40946.88,2954.94
18,Male,Single,31019.02,1057.31
27.8,Female,Single,26129.21,1243.96
24.7,Female,Single,23981.84,3403.16
24.7,Male,Single,31635.82,787.02
24.8,Male,Single,27363.68,330.03
30.4,Female,Single,23509.66,1304.04
32.5,Female,Single,25824.42,3165.92
41.6,Female,Married,33576.36,1738.12
56.5,Male,Married,57009.8,3511.73
27.6,Male,Single,31071.84,397.56
40.3,Female,Married,29534.66,2763.49
60.4,Male,Married,55602,2341.15
61.6,Male,Married,54531.99,2751.09
18,Male,Single,28067.84,713.92
45.1,Female,Married,21619.99,3091.76
53.4,Female,Married,49852.22,2583.98
34.7,Female,Single,28016.74,1963.65
55.2,Male,Married,58397.4,2444.18
38.1,Female,Married,42812.58,2355.68
27.5,Female,Single,25202.08,1620.07
57.2,Male,Married,48658.39,3503.53
29.3,Female,Single,22205.23,796.38
45.9,Male,Married,53981.71,3550.74
29.6,Female,Single,21061.86,2108.39
28.8,Female,Single,25275.81,1717.68
21.9,Male,Single,32567.46,1475.12
66.3,Male,Married,49363.24,3044.16
58,Male,Married,53716.98,3137.12
18,Male,Single,32032.3,780.32
37.1,Female,Married,37470.38,2163.89
41,Male,Married,55564.94,3038.13
18,Male,Single,31151.23,1087.59
48.4,Female,Married,40243.64,2626.22
51.1,Female,Married,45231.63,3308.03
48.4,Female,Married,40125.45,2883.15
27.8,Male,Single,28008.07,1368.43
30.5,Female,Single,27037.02,2052.12
50,Female,Married,38820.17,2685.25
27.7,Female,Single,23741.87,2046.05
25.7,Female,Single,25823.98,2445.88
24.4,Female,Single,26282.89,1896.67
24.8,Male,Single,34577.59,842.59
31.1,Female,Single,22743.06,2584.8
46,Male,Married,52141.75,2488.72
18.3,Male,Single,33454.73,217.43
42.1,Female,Married,31958.52,2822.19
43.9,Female,Married,35144.07,3026.44
58.6,Female,Married,34549.97,3219.54
25.9,Male,Single,28998.84,360.71
56.7,Male,Married,63681.52,3806.01
43.4,Female,Married,29727.23,2803.74
25.8,Female,Single,30367.24,1472.43
49.7,Female,Married,34584.7,3601.59
43.2,Female,Married,43805.38,2367.08
32.6,Female,Single,18692.19,1141.19
23.9,Male,Single,25151.67,1637.12
23.1,Female,Single,28660.3,2401.23
43.6,Female,Married,49042.11,1762.65
64.5,Male,Married,54051.57,3708.4
54.6,Male,Married,57963.35,2494.63
22.4,Male,Single,31707.91,252.75
41.1,Male,Married,59530.97,3834.76
56.6,Male,Married,63577.12,3527.38
46.2,Female,Married,36965.93,3079.75
21.2,Female,Single,24098.39,1702.31
23.6,Male,Single,24835.4,692.11
41.4,Female,Married,41776.68,2208.78
47.3,Male,Married,51411.63,3108.65
55.9,Male,Married,50952.11,2941.46
23.9,Male,Single,30893.65,828.88
58.3,Female,Married,42716.62,2793.1
55.5,Male,Married,50984.21,3247.81
40.5,Female,Married,38119.8,3738.14
54.4,Female,Married,37011.81,2781
36.5,Female,Single,14277.72,2021.21
69.1,Male,Married,59054.95,3398.87
34.5,Female,Married,31604.76,3001.03
32.6,Female,Single,24823.66,1794.51
28.4,Male,Single,29120.69,750.75
46.3,Female,Married,41060.64,3440.27
39.6,Female,Single,27974.05,2686.47
66,Male,Married,57317.01,3312.44
20.7,Male,Single,30029.53,391.44
30.3,Female,Single,25267.31,1652.76
46.9,Female,Married,47741.74,2054.19
33.4,Female,Single,26388.86,1260.91
24.4,Male,Single,26615.19,353.47
28,Female,Single,22926.78,1373.12
24.2,Female,Single,21745.06,1941.27
25.8,Female,Single,24957.48,2663.98
48.3,Female,Married,37434.17,2199.72
55.4,Male,Married,50909.81,3239.85
24.5,Male,Single,25895.11,234.19
56.4,Female,Married,41811.94,3400.62
73.2,Male,Married,53654.61,3668.22
24.6,Male,Single,29861.59,424.6
50.3,Female,Married,38116.65,4096.88
40.6,Female,Married,33766.94,2225.74
53,Male,Married,59845.72,3541.4
72.7,Male,Married,50157.23,3744.16
30.2,Female,Single,20242.02,2393.11
30.8,Female,Single,21597.75,2764.2
54.4,Male,Married,54093.54,3241.25
25.9,Female,Single,19402.26,1882.32
26.4,Female,Single,21469.78,1709.36
47.7,Male,Married,54271.74,3326.68
46.9,Female,Married,28304.44,3492.44
63,Male,Married,52080.55,3607.14
40.7,Female,Married,28632.16,3486.33
50.3,Female,Married,39416.73,3710.18
47,Female,Married,41428.58,1296.79
79.9,Male,Married,50294.38,3195.46
20.4,Male,Single,30270.17,100
30.8,Female,Single,25811.83,1245.06
68.5,Male,Married,54608.51,3229.44
44.9,Female,Married,34176.23,2616.46
53.6,Male,Married,52458.24,3215.77
54.1,Female,Married,34263.16,3419.94
29.6,Female,Single,24035.62,1391.56
35.1,Male,Single,30458.27,206.5
48.1,Male,Married,56989.04,3533.77
36.4,Female,Single,21409.45,1005.67
22.9,Male,Single,31946.2,100
30,Female,Single,23158.88,1739.84
27,Female,Single,23614.33,1576.43
49.9,Female,Married,47989.89,3191.91
69.9,Male,Married,52309.34,4229.88
50.4,Female,Married,34242.32,3229.56
25.1,Female,Single,23510.52,1215.58
32.7,Female,Married,47302.76,1987.11
59.7,Male,Married,53695.69,3131.83
67.7,Male,Married,50320.58,3556.47
44.7,Male,Married,53925.15,3103.13
26.9,Male,Single,29793.23,1636.53
35.1,Female,Single,23724.41,889.14
23.6,Male,Single,33170.14,760.72
27.3,Male,Single,30084.83,100
43.5,Female,Married,51893.4,3669.27
49,Female,Married,36755.93,2562.41
39.3,Male,Married,58039.15,3317.07
61.2,Male,Married,61014.17,3262.75
24.3,Female,Single,20683.2,1658.91
18,Male,Single,28342.46,100
29,Female,Single,17576.42,2203.19
33.4,Female,Single,28168.12,3760.04
52.1,Female,Married,36783.06,1590.21
45.9,Female,Married,39774.48,1797.78
52,Female,Married,37709.73,3684.19
62.8,Male,Married,57442.12,3544.39
43.3,Female,Married,39808.6,3548.1
33,Female,Single,24008.46,1846.85
29.1,Female,Single,22708.71,2068.1
18,Male,Single,22527.18,535.6
53.3,Female,Married,37796.13,2882.47
18.2,Male,Single,30055.53,316.55
43.3,Male,Married,55136.58,3094.26
51,Male,Married,63363.77,3382.46
26.4,Male,Single,25555.43,980.94
48.5,Female,Married,41828.1,2906.8
53.4,Female,Married,39883.35,3224.82
44.1,Male,Married,52128.91,2918.44
46.1,Female,Married,41975.34,2781.81
41,Female,Married,32133.67,1890.94
23.6,Female,Single,26312.28,1703.38
56.7,Female,Married,38268.22,3256.58
37.6,Female,Single,25858.75,1494.98
33.3,Male,Single,26744.56,116.91
24.1,Male,Single,32727.75,252.78
28.1,Male,Single,30378.26,795.64
31.8,Female,Single,22191.47,1721.19
58.7,Male,Married,48533.94,3143.95
33.1,Female,Single,27967.69,1613.84
35.8,Female,Married,32179.92,3015.12
56.8,Male,Married,53570.65,4052.41
45.9,Male,Married,49998.52,3250.37
23.5,Female,Single,21540.51,1211.47
54.5,Female,Married,39160.73,2932.95
23.9,Male,Single,27446.85,401.62
30.3,Male,Single,29020.09,863.51
57.9,Male,Married,62621.98,2811.1
20.5,Male,Single,34268.81,100
32.3,Female,Single,29349.6,2460.99
26.1,Male,Single,32472.01,100
23.9,Male,Single,33427.92,266.81
41.8,Female,Married,42338.42,3264.9
21.4,Male,Single,29825.5,463.83
46.5,Female,Married,29989.9,3331.64
54.5,Male,Married,52795.94,3304.85
57.4,Male,Married,56014.22,3188.61
18.6,Male,Single,28859.62,644.97
31.1,Female,Single,27797.75,1922.94
65.2,Male,Married,60906.79,3124.09
26.8,Male,Single,30758.29,896.94
59.9,Male,Married,57259.07,3156.75
24.9,Male,Single,35574.56,583.36
29,Male,Single,30169.35,414.45
30.1,Female,Single,23495.62,1901.75
30.2,Female,Single,27846.22,2985.34
43.8,Female,Married,34294.43,4184.64
25.3,Female,Single,27461.7,2538.3
37.5,Female,Single,19428.19,2023.9
50.7,Female,Married,38904.29,3724.94
27.1,Male,Single,27262.89,560.27
19.9,Male,Single,32444.29,100
34.4,Female,Single,26657.44,2299.89
25.7,Female,Single,26092.55,1896.79
18,Male,Single,35063.13,731.71
44.3,Male,Married,56441.23,3609.92
32,Female,Single,26875.84,2048.26
25.9,Male,Single,37154.08,337.25
33.1,Female,Married,36729.9,2763
47.3,Female,Married,39641.35,2832.44
26.6,Female,Single,28316.65,1973.53
35.7,Female,Single,25756.22,2368.87
26.4,Male,Single,29245.53,718.24
25.8,Female,Single,22372.55,2063.85
26.8,Female,Single,26110.22,3040.57
27.4,Female,Single,22205.96,1458.48
29.9,Male,Single,38261.36,1000.59
51.9,Female,Married,33380.72,2639.43
26.9,Male,Single,24929.45,100
40.3,Female,Married,30155.96,3539.73
28.6,Female,Single,26322.44,2106.46
26.5,Male,Single,27153.73,757.44
30,Female,Single,24681.96,2455.5
33.7,Female,Married,36598.43,3309.19
31.4,Female,Single,21510.58,1803.89
23.9,Male,Single,31531.3,123.42
22.2,Male,Single,28297.44,585.14
58.2,Female,Married,34965.32,3343.71
28.6,Female,Single,23650.71,2341.56
25,Male,Single,34192.98,552.14
59.6,Female,Married,34953.71,2223.96
61.5,Male,Married,48499.77,3535.86
50.5,Female,Married,38333.93,3356.42
27.8,Female,Single,28500.24,1632.68
23.4,Female,Single,25061.58,2611.8
29.2,Female,Single,26031.61,1609.25
26,Female,Single,23170.12,2641.7
42.1,Female,Married,38714.61,3198.45
51,Male,Married,58508.14,3286.85
70.8,Male,Married,50801.5,3513.71
22.7,Male,Single,32873,728.44
64.4,Female,Married,30394.55,3735.36
30.7,Female,Single,21122.14,1268.7
27.1,Female,Single,22323.49,2563.87
48.6,Male,Married,47996.78,3101.87
24.4,Female,Single,23621.26,1689.77
61.7,Male,Married,55573.52,2879.99
32.1,Female,Single,24207.09,1423.99
48,Male,Married,62279.4,2810.36
19.8,Male,Single,26010.65,781.93
35,Female,Married,39969.5,3105.04
21.4,Female,Single,25698.12,2012.7
46.1,Female,Married,37195.89,2875.85
29.7,Female,Single,18823.07,1915.01
68.3,Male,Married,56847.09,3824.58
27.4,Female,Single,24427.32,1895.38
54.4,Female,Married,42766.38,2615.44
23.8,Male,Single,29342.79,900.52
22.9,Female,Single,21020.28,1621.82
56.9,Female,Married,31710.09,3082.15
56.6,Female,Married,39491.08,3477.62
44.5,Female,Married,41145.47,2864.72
26.8,Female,Single,18105.74,1636.18
30.6,Male,Single,31973.73,100
50.4,Male,Married,62319.58,3177.27
27.8,Female,Single,23142.3,2914.85
19.9,Female,Single,22828.29,3286.69
29.3,Male,Single,29503.95,324.96
48,Female,Married,41667.68,2782.46
23.7,Male,Single,29964.78,387.98
30.9,Female,Single,23496.95,1624.88
28.7,Female,Single,23522.64,3291.29
51.3,Female,Married,40647.49,3405.54
20.6,Male,Single,27056.83,1188.13
39.5,Female,Married,34566.26,2784.8
33.6,Female,Single,24126.29,2639.3
24.2,Male,Single,26105.78,1649.57
52.7,Female,Married,36421.88,2077.46
74.4,Male,Married,53531.13,2838.01
25.1,Male,Single,22913.89,100
46.5,Female,Married,33315.93,2497.72
33.3,Female,Single,21919.45,2180.7
32.2,Female,Married,39866.45,3276.65
45.8,Female,Married,43684.55,3576.08
29.1,Female,Single,20889.55,2484.07
49.9,Male,Married,55786.3,2681.58
38.1,Male,Married,58795.53,2444.4
26.9,Female,Single,23558.2,1910.06
61.5,Male,Married,56051.67,3350.54
22.6,Male,Single,26924.4,948.9
30.8,Female,Single,15087.01,1534.23
58,Male,Married,61635.29,3369.08
29.2,Female,Single,21733.33,2146.01
62.3,Male,Married,56049.96,2921.43
27.9,Female,Single,20797.08,2460.44
68.1,Male,Married,44144.3,3656.84
37.6,Female,Married,28573.28,3063.23
18,Male,Single,26294.25,1058.24
20.7,Female,Single,24215.03,2988.61
47.8,Female,Married,33170.08,2599.98
59.7,Male,Married,54478.32,3499.72
43.9,Female,Married,24423.14,2716.75
28.5,Male,Single,27798.88,1056.02
51.8,Male,Married,53915.76,3754.96
46.8,Female,Married,36454.2,1553.03
23.3,Male,Single,31227.36,1033.02
32.8,Female,Single,19176.23,2770.7
61.3,Male,Married,54043.58,3536.57
44.1,Male,Married,61176.33,3226.09
33.8,Female,Single,20732.51,2234.72
54.2,Female,Married,39806.37,2563.16
30.2,Female,Single,21885.6,2880.41
43.2,Female,Married,36855.16,2776.23
45.4,Female,Married,39494.23,2942.25
59.7,Male,Married,55653.58,3261.61
56.2,Male,Married,52682.9,3400.67
39.5,Female,Married,42931.8,4191.81
31.5,Female,Single,25402.51,2851.25
19.8,Male,Single,27711.36,100
28.1,Female,Single,27301.69,2524.7
46.1,Female,Married,30869.09,3407.55
24.4,Female,Single,26184.06,1920.53
35.8,Female,Single,23536.86,1733.04
24.5,Female,Single,22156.03,2065.63
57,Female,Married,47748.94,2911.33
62.7,Male,Married,55146.34,3329.02
52.7,Female,Married,30469.03,2400.5
23.9,Female,Single,26772.93,2520
23.6,Male,Single,28773.99,1793.17
54.5,Male,Married,49219.23,3382.27
58.2,Male,Married,46812.45,2693.78
28.8,Male,Single,30244.22,214.88
21.1,Male,Single,30669.48,600.81
56.9,Female,Married,41273.49,2794.93
63.4,Male,Married,56986.37,3555.61
51.2,Male,Married,51293.85,3658.35
45.8,Female,Married,41948.74,2626.47
27.5,Female,Single,25572.46,2381.68
70.6,Male,Married,51840.45,4022.53
54.3,Male,Married,49096.74,3389.14
25.4,Male,Single,25045.53,100
26.4,Female,Single,19613.69,2964.54
24,Female,Single,20162.17,1280.46
36,Female,Single,23056.68,2072.05
23.6,Female,Single,23009.55,1720.46
21.6,Male,Single,29464.41,488.79
52.2,Male,Married,59758.23,3046.9
30.7,Female,Single,30348.55,2016.88
52.9,Male,Married,49580.94,2881.5
25.3,Male,Single,30537.83,100
34.8,Female,Married,35172.01,3253.93
21.8,Male,Single,33050.43,980.02
54.5,Female,Married,32795.21,2196.29
67.6,Male,Married,55859.8,3444.05
26.4,Male,Single,27647.25,100
47.6,Female,Married,41656.52,3389.71
42.8,Female,Married,41274.07,1705.52
34.4,Female,Single,24962.76,2875.55
51.8,Female,Married,34524.47,3035.02
49.7,Female,Married,35347.29,3226.49
38.7,Female,Married,32425.36,3026.4
26,Female,Single,18657.8,2171.68
20.1,Female,Single,27720.41,2318.76
45.9,Female,Married,43655.86,2997.16
18.4,Male,Single,29346.38,100
37.1,Female,Married,44156.72,2695.99
43.5,Female,Married,40598.49,2444.78
18,Male,Single,35214.68,672.48
71,Male,Married,60937.49,3644.27
27.6,Female,Single,25786.54,1866.51
37.1,Female,Single,22604.96,1784.91
23.6,Male,Single,31633.02,659.03
57.7,Female,Married,37227.06,3042.63
27.2,Female,Single,23357.34,1633.25
19.7,Male,Single,36706.32,146.4
53,Male,Married,47581.12,3340.24
59.9,Male,Married,62013.3,2697.32
27.3,Male,Single,31911.13,1587.69
29.5,Female,Single,25160.91,2639.97
52,Male,Married,48961.65,3143.34
51.5,Male,Married,51340.64,3441.51
24.6,Female,Single,21483.8,1417.92
45.4,Female,Married,38253.02,2262.28
23.5,Female,Single,22346.03,
47.4,Female,Married,39312.21,3007.95
22.3,Male,Single,30400.75,922.29
58.7,Female,Married,30034.71,3204.44
49,Female,Married,41654.66,2087.74
47.6,Female,Married,36751.88,3363.52
66.8,Male,Married,59670.85,3046.59
31.2,Female,Single,19555.58,2024.15
68.6,Male,Married,49634.54,2774.83
31.2,Female,Single,27856.35,2437.37
24.4,Male,Single,26076.48,1149.65
58.5,Male,Married,58780.08,3429.68
70.8,Male,Married,60628.29,3064.83
24,Male,Single,33280.38,100
33,Female,Single,28173.4,922.75
35.7,Female,Married,35298.44,2066.64
22.1,Female,Single,20903.8,1282.5
33.1,Female,Single,21581.62,1750.25
22.9,Male,Single,25261.93,332.06
52.9,Female,Married,40908.93,3366.39
59.2,Male,Married,58629.68,2879.91
56.2,Male,Married,53724.2,3024.77
48,Male,Married,42418.29,3199.84
65.7,Male,Married,52268.8,3281.74
21.6,Male,Single,25658.06,256.72
20.6,Male,Single,30527.62,670.3
31.8,Female,Single,22187.45,2331.15
48.2,Female,Married,38825.23,1321.22
54.9,Female,Married,43118.4,2763.3
56.6,Male,Married,58935.46,2469.65
48.8,Female,Married,37601.91,2190.59
59.4,Male,Married,57414.59,2927.71
31.5,Female,Single,25778.54,3024.61
48,Male,Married,47420.29,3358.45
55.4,Female,Married,39476.83,1877.19
59.5,Male,Married,52407.94,3442.5
47.7,Female,Married,47435.67,1606.24
30.8,Female,Single,28708.22,2163.5
56.8,Female,Married,45494.32,1495.71
42.4,Female,Married,37015.66,2780.92
31.3,Male,Single,33918.42,546.52
26,Female,Single,28534.97,2179.92
25.5,Female,Single,21387.11,2404.91
24.5,Female,Single,26948.8,1359.53
43.6,Female,Married,38386.21,3197.99
59.1,Male,Married,55087.03,2933.17
28.7,Female,Single,21458.46,1908.53
61.9,Male,Married,51764.26,3438.71
31.5,Female,Single,19966.06,1567.41
27.9,Female,Single,20316.57,1938.23
29.2,Female,Single,18919.98,2173.7
35,Female,Single,21166.06,2299.15
33,Female,Single,22711.6,1873
30.3,Female,Single,29115.52,2430.73
23.7,Male,Single,33609.93,998.66
27.4,Female,Single,23911.03,1613.82
33.3,Female,Single,25449.76,1616.48
25.9,Male,Single,20458.06,1573
19.6,Male,Single,36050.3,246.3
29.2,Female,Single,24690.95,1368.78
40.7,Female,Married,37564.78,1739.23
58.3,Male,Married,51605.44,3168.06
69.8,Female,Married,35644.56,3295.89
20.7,Male,Single,31719.61,529.15
62.2,Male,Married,64439.16,3391.72
40.1,Female,Married,38683.38,2316.52
43.9,Female,Married,44856.72,2734.01
25.7,Female,Single,21230.48,1209.63
52.3,Male,Married,54052.7,2657.9
50.7,Female,Married,38061.29,2131.99
35.7,Female,Married,36744.84,3061.55
59.6,Male,Married,58996.51,3402.31
29.1,Female,Single,26768.29,2051.93
21.1,Male,Single,24926.56,466.97
53.3,Female,Married,40397.83,1353.02
52.6,Female,Married,37532.19,3326.09
26.6,Female,Single,16374.93,1993.14
28.1,Female,Single,26731.61,1495.73
55.9,Male,Married,53003.61,3519.17
56.1,Male,Married,52014.06,2693.89
25.7,Male,Single,30482.05,676.49
27.9,Male,Single,26983.5,280.82
30.7,Female,Single,27901.52,2238.53
52.9,Male,Married,57034.77,3235.97
72.6,Male,Married,47695.13,3419.39
18,Female,Single,28759.13,1928.35
30.8,Male,Single,32972.4,981.72
28.8,Female,Single,20733.41,3242.55
19.8,Male,Single,32105.43,240.83
23.8,Female,Single,26105.11,1510.54
30.1,Female,Single,25197.59,1381.21
35.8,Female,Single,26826.1,3069.35
28.1,Female,Single,24957.31,1472.16
60.1,Male,Married,59873.7,3234.31
66.5,Male,Married,51513.87,3397.37
27.6,Male,Single,32039.94,710.3
44.1,Female,Married,36940.23,2376.18
29.5,Female,Single,19794.67,1892.93
30.3,Female,Single,29631.69,1037.74
54.4,Male,Married,55672.59,3592.78
52.2,Male,Married,58835.68,2862.35
47.1,Female,Married,38178.12,2281.61
41.8,Female,Single,25578.91,2096.29
27.4,Male,Single,28382.36,380.44
53.8,Female,Married,38904.14,2819.45
29,Male,Single,26909.57,100
22.4,Male,Single,32964.93,100
19.4,Male,Single,30922.54,100
25.2,Male,Single,34201.96,100
35.5,Female,Married,40909.61,2602.72
20.1,Male,Single,30815.61,623.21
18,Male,Single,27291.09,1124.17
42.3,Female,Married,36942.75,3866.13
20.1,Male,Single,29160.43,696.08
31.2,Female,Single,19880.7,3226.93
19.1,Male,Single,27645.3,419.17
31.2,Female,Single,28255.22,1170.33
34.7,Female,Single,26735.45,925.59
26.4,Female,Single,25278.68,1041.78
25.9,Female,Single,21683.45,1074.8
20.2,Male,Single,27858.4,100
18,Male,Single,30870.45,1183.67
57.7,Male,Married,53767.78,2568.1
49.5,Male,Married,51463.44,2966.16
22.9,Male,Single,36570.89,1360.25
23.6,Female,Single,26936.74,1475.2
27.1,Female,Single,20083.5,2434.99
28,Female,Single,21556.89,2054.68
50.1,Male,Married,54591.21,2702.77
31.9,Female,Single,25431.85,2025
47.4,Male,Married,53887.45,3075.7
31.8,Female,Single,26239.29,1186.04
60.2,Male,Married,51991.43,2573.57
67,Male,Married,61603.09,3361.15
29.4,Male,Single,20476.69,948.2
38,Female,Single,21751.48,1471.11
23.9,Male,Single,26631,110.4
50.6,Female,Married,42059.71,2136.61
34.3,Female,Single,23983.44,2120.8
50.7,Male,Married,58838.2,3602.08
46.7,Female,Married,42825.32,3198.75
36.1,Female,Single,19504.07,2224.97
26.3,Female,Single,22533.56,2036.6
26.2,Female,Single,29184.11,1683.33
58.7,Male,Married,63628.52,2608.08
23.4,Male,Single,32070.18,711.15
25.6,Male,Single,21872.92,944.3
23.6,Male,Single,28799.66,100
29.8,Female,Single,26386.99,1309.42
59.2,Male,Married,52685.61,2813.6
29.9,Female,Single,23832.02,2824.08
25.6,Male,Single,33370.11,1398.34
26.4,Female,Single,24416.03,1864.52
48.4,Female,Married,38234.06,4024.82
43.3,Female,Married,43169.3,2982.33
52.5,Male,Married,54861.99,2916.61
48.1,Male,Married,53307.4,3747.29
60.1,Male,Married,55733.52,3191.32
22.4,Female,Single,24199.03,2136.75
62.7,Male,Married,59226.43,3318.52
22.3,Female,Single,25494.6,1472.35
48.6,Female,Married,39679.03,2885.44
68.3,Male,Married,60958.42,3098.15
55,Female,Married,42824.13,3568.18
31.7,Female,Single,21376.71,2373.28
20,Male,Single,30886,100
50.1,Male,Married,62828.65,3294.47
69.2,Male,Married,54862.61,3224.54
24.5,Male,Single,28902.45,845.82
54,Male,Married,51567.64,3591.85
66.4,Male,Married,49367.84,3662.57
31.5,Female,Single,25149.03,1252.75
59.6,Female,Married,34687.06,2850.35
41.5,Female,Married,40673.58,2415.94
53.6,Female,Married,36990.36,4657.73
22.1,Male,Single,22597.6,550.51
76.8,Male,Married,58289.88,3516.76
29.8,Female,Single,22487.67,2019.33
24.3,Male,Single,28355.09,100
21.8,Male,Single,30566.89,936.84
46.4,Female,Married,38940.75,2996.11
27.4,Male,Single,29304.08,1376.01
27.1,Female,Single,24638.01,2646.07
28.7,Female,Single,17759.77,2536.74
