Narcissus,Agrumen,Oud,Jasmine,Amber,Neroli,Indole,Vanilla,Frankincense,Bergamot,Galbanum,Magnolia,Sandalwood,Cashmeran,Citron,Opopanax,Aliphatic Aldehydes,Vetiver,Scent Quality Score
472.634,256.858,625.942,231.725,992.182,1053.455,928.454,540.212,363.976,2320.020128,162.136,773.055,795.944,4777.006764,225.24,160.436,793.526,771.255,11812954.53
441.643,459.507,700.522,289.072,842.417,1042.905,985.693,592.942,354.747,2577.357188,208.035,728.044,783.694,5312.632065,289.109,149.136,716.976,823.787,13041668.46
484.611,425.639,684.818,314.238,964.909,761.165,1075.671,607.016,361.166,2778.761158,322.469,874.17,845.034,5204.798497,39.156,118.676,791.694,782.657,15777885.35
512.778,347.871,687.415,142.861,978.277,867.793,825.539,606.226,367.089,1619.070956,324.708,762.523,729.843,5059.525398,49.207,131.433,698.139,787.377,9158957.524
450.257,389.978,717.418,293.18,937.137,872.938,882.982,653.345,379.733,2808.292968,339.227,1011.003,921.959,5209.840608,94.84,221.64,670.856,807.821,14584328.06
443.38,270.916,616.597,229.011,932.867,848.259,944.532,577.976,372.558,2266.264633,307.427,699.605,804.307,4666.538607,311.584,148.246,867.324,765.378,13214524.19
483.895,324.438,695.424,222.434,949.258,934.72,935.515,491.951,351.262,2319.084269,291.176,878.206,797.124,5238.650581,137.173,183.475,974.512,749.665,13286003.91
449.346,303.267,666.848,82.456,830.427,927.54,1095.937,638.323,391.448,1329.059107,315.196,739.794,906.38,5065.140405,0,127.384,574.815,793.16,6745347.425
438.86,361.952,650.747,336.49,1033.887,917.629,1104.54,555.498,388.298,3196.672259,334.864,778.194,877.388,5079.032143,63.891,154.896,595.308,833.94,12739950.48
466.318,312.347,656.762,266.044,994.292,912.235,1098.215,469.181,336.484,2539.646062,300.927,949.194,724.434,5076.832872,0,0,650.662,815.46,9886921.754
454.771,331.189,681.832,190.945,1024.627,743.858,948.921,495.388,454.258,2019.059767,179.205,758.709,945.418,5173.566474,121.843,171.008,537.161,772.058,7354113.309
509.656,326.853,654.964,240.597,831.05,891.522,942.951,522.816,408.398,2292.206343,448.113,707.216,891.956,4960.454293,216.765,164.454,560.661,796.067,8977549.945
469.253,357.625,700.943,216.447,997.742,802.244,882.258,724.469,328.428,2383.757318,221.11,832.008,798.109,5366.638957,105.565,160.541,603.209,781.412,12552995.13
444.684,247.694,679.569,98.694,1014.641,911.841,1025.775,634.272,429.023,1370.49,365.545,707.339,883.714,5160.591078,220.64,62.123,839.635,827.338,9190047.084
412.163,409.489,664.282,205.839,821.302,826.389,1081.685,663.045,397.394,2197.153982,273.653,605.381,881.202,5165.623663,167.182,258.147,855.032,838.31,14343319.17
468.736,283.102,679.828,203.461,1015.32,882.725,966.546,574.291,374.398,2156.551744,337.857,801.688,894.969,5139.055177,56.384,144.506,738.512,790.174,11222073.39
467.686,389.117,711.699,158.36,867.196,880.059,896.046,431.099,496.831,1856.084833,197.63,761.849,855.022,5599.802362,240.38,134.385,720.826,832.972,7812058.064
509.537,295.455,687.18,154.818,945.537,857.887,952.717,473.825,317.167,1696.194691,231.334,680.001,747.852,5177.652643,32.439,68.885,863.834,847.677,9020045.264
472.807,513.509,668.778,284.296,908.478,831.008,964.03,552.518,458.222,2793.560247,125.851,702.819,909.68,5077.373111,226.855,155.39,735.211,796.4,13635973.31
470.328,325.4,717.329,107.225,851,830.264,881.635,454.733,312.055,1531.359657,299.963,764.377,858.675,5450.648229,0,72.811,673.559,806.418,6684416.317
471.78,341.082,662.088,123.289,910.123,882.154,970.77,543.431,403.797,1659.302259,317.473,880.168,875.152,5131.166364,51.766,211.673,528.444,776.385,6897054.605
450.381,347.754,605.135,267.301,1086.679,943.651,935.173,613.567,446.033,2623.754699,138.382,753.442,845.982,4655.402489,95.032,115.55,655.041,787.733,12568500.5
485.201,400.755,693.555,162.462,886.434,698.374,977.485,637.509,191.894,1793.665123,391.917,739.231,889.913,5275.162506,164.271,36.372,702.734,800.647,10319063.99
452.668,348.487,620.576,151.369,1104.835,746.843,907.073,346.724,422.75,1769.020741,234.573,634.179,881.351,4858.752922,188.733,0,652.566,800.758,6064662.617
446.996,480.259,737.016,234.292,1040.893,941.024,1014.503,581.233,289.282,2323.816675,204.241,722.334,956.518,5666.184494,111.037,201.049,686.187,787.849,11582365.67
510.866,320.587,673.175,332.938,1021.73,955.498,984.178,577.715,398.527,2984.921769,206.554,787.039,785.055,5331.058808,184.869,125.849,614.156,855.238,12828184.81
491.753,379.331,719.1,208.81,890.106,886.174,935.672,458.742,359.447,2294.031969,303.738,750.722,837.236,5283.616381,152.512,128.062,661.333,827.743,9188487.822
469.793,380.627,594.375,192.7,972.217,953.347,908.057,574.165,427.797,1986.193083,133.904,731.873,867.024,4533.977943,53.733,102.393,780.564,820.104,10951057.99
527.144,268,654.708,173.643,941.078,808.117,898.867,574.016,321.64,2065.601309,195.591,855.677,949.325,4884.205572,161.68,114.454,818.771,806.803,11836585.83
447.109,393.993,742.297,304.012,994.05,808.853,830.699,683.263,373.958,2886.408276,185.682,741.126,742.534,5564.28581,137.037,191.617,642.229,814.004,14765728.57
469.566,297.391,612.577,250.04,1046.439,834.225,844.555,604.625,302.495,2412.441001,237.261,694.107,798.98,4712.565422,0,145.668,598.941,781.173,10740193.35
481.785,415.227,638.707,275.234,1063.512,802.944,940.127,495.695,341.885,2587.973255,289.418,691.367,735.979,4974.724073,89.66,231.31,789.647,793.91,12503327
491.087,267.095,686.937,233.922,1051.355,831.604,947.737,557.592,376.955,2317.308951,259.493,791.659,826.825,5278.4801,28.074,121.112,807.199,850.729,12512170.26
484.607,447.442,684.029,306.528,947.022,1013.721,976.582,634.754,323.687,2722.343077,199.474,750.052,801.523,5330.694879,72.992,153.65,618.727,830.946,13001802.99
471.185,380.12,734.118,254.826,899.275,908.782,931.379,520.762,329.693,2422.761323,216.086,803.567,800.736,5572.71404,80.993,0,730.23,798.718,11315021.23
478.214,296.565,683.809,231.284,970.262,810.174,1081.722,581.286,387.117,2248.018861,280.361,587.845,814.447,5151.686555,71.842,115.606,755.293,802.898,11881764.36
489.362,398.777,717.166,244.532,1044.714,954.599,1012.627,678.73,368.42,2447.135956,112.303,760.086,984.724,5465.978405,63.358,126.516,529.359,744.642,11027166.51
460.893,468.54,687.468,221.542,958.651,905.993,954.364,590.4,298.104,2214.041215,175.644,876.009,720.681,5161.189739,123.441,186.08,670.559,821.168,11026654.77
484.418,318.636,682.407,200.545,935.965,838.634,875.171,536.69,395.801,2049.853581,192.515,633.86,780.36,5407.289797,0,28.482,688.824,803.565,9571533.463
462.563,394.652,641.36,260.296,1010.455,725.322,1001.831,579.348,417.057,2639.784885,327.488,733.529,724.962,4996.38486,131.571,61.164,705.343,829.454,13047345.38
514.461,397.092,682.08,217.968,1008.587,763.199,861.367,429.434,445.987,2245.167813,63.7,856.886,967.419,5107.657204,57.924,81.945,625.29,804.287,8280566.687
471.51,399.388,696.234,177.697,1166.937,1004.083,1031.091,477.673,349.062,2038.113341,293.871,739.266,846.412,5307.251705,77.307,124.069,654.993,865.888,8772410.053
478.742,446.514,719.729,170.793,1068.238,1013.988,888.546,570.382,424.881,1878.764815,249.779,730.895,801.072,5410.918455,146.522,196.344,908.473,817.706,12146315.77
492.153,394.946,667.901,212.639,1115.047,935.492,880.41,588.542,333.453,2188.97302,190.632,621.743,842.22,5136.012476,55.99,188.229,734.141,789.568,11772046.89
494.116,269.369,725.054,200.389,915.682,797.527,949.817,416.736,384.146,2232.187997,285.816,764.949,782.932,5486.300715,298.648,37.41,832.593,828.877,9785592.698
438.742,389.005,648.316,227.324,931.498,768.519,1006.38,510.205,351.873,2301.82627,280.447,802.619,915.602,4909.397895,242.096,162.214,688.59,847.48,10169836.69
452.753,337.148,679.779,228.835,967.964,762.491,810.974,516.77,445.045,2294.262933,390.01,1019.25,1013.529,5215.807503,290.55,92.144,817.597,838.141,11935309.35
462.585,326.322,775.428,287.026,900.216,834.973,823.843,542.868,399.688,2943.175987,309.693,909.734,762.068,6000.900671,186.32,241.653,639.463,805.874,12331245.13
428.956,293.04,660.571,150.553,986.296,917.649,963.4,576.784,331.96,1778.975782,183.592,676.589,960.078,5117.083211,157.619,149.754,745.503,756.598,9414999.505
460.265,388.416,653.459,221.534,917.448,838.081,778.818,568.327,414.171,2289.016784,136.115,711.516,935.828,5098.349987,86.354,234.335,632.697,806.935,10223327.74
463.899,494.546,704.413,316.701,966.038,773.203,968.11,624.876,322.437,3048.946788,185.714,812.501,922.02,5160.952393,132.628,189.629,758.415,788.855,16806558.17
450.805,305.794,655.597,112.41,1091.871,827.153,930.345,680.426,323.074,1430.165506,247.465,645.531,1002.356,5173.962646,85.11,109.658,591.864,816.589,7717927.611
461.474,316.965,618.56,261.515,1086.548,874.393,1012.097,619.92,310.285,2374.140143,340.479,726.822,715.448,4739.814675,168.927,115.033,580.381,804.385,10679324.74
469.227,494.845,632.69,125.845,916.835,880.389,788.408,476.629,441.952,1565.699111,145.285,739.55,986.014,4969.043991,109.814,0,685.398,796.625,7324019.73
457.22,367.384,679.128,248.328,1003.334,932.034,960.903,607.831,213.504,2303.530271,320.606,722.791,972.924,5041.631318,167.581,172.397,750.832,808.931,12678149.85
444.529,357.693,614.181,253.556,1035.505,742.541,925.4,557.275,392.814,2399.252448,299.383,736.992,836.994,4733.211755,79.792,174.099,627.272,786.867,10491128.66
443.858,404.292,715.438,206.884,1052.348,815.623,805.557,572.645,387.519,2012.20073,181.495,768.347,948.312,5507.449387,97.351,40.148,709.89,820.142,10305814.25
484.776,438.598,647.692,185.292,808.255,924.54,892.168,491.904,314.39,2101.251145,265.61,716.905,798.771,5166.591799,104.431,87.889,702.853,802.473,9439581.394
505.013,344.884,682.689,54.074,917.809,1001.934,915.741,632.719,423.665,1053.255004,215.354,802.165,928.055,5305.205199,204.518,151.303,720.04,811.711,6952576.2
420.635,363.507,672.527,184.483,996.037,899.202,979.81,542.885,303.891,2087.694078,338.138,853.698,819.951,5205.693398,0,170.544,661.269,772.624,9564840.857
466.384,376.614,614.998,130.735,1032.577,876.61,991.548,508.145,444.406,1493.06772,243.43,908.451,880.661,4562.410259,77.296,143.318,817.507,839.388,8404945.065
444.827,341.497,659.526,90.328,987.268,909.386,1017.554,570.152,371.89,1353.448239,190.519,651.251,719.084,5082.582505,159.542,33.881,690.221,808.622,7233520.559
498.606,385.098,685.266,175.841,955.681,973.619,1083.07,680.235,302.174,1906.865488,258.672,793.412,916.272,5280.163279,200.444,154.264,862.63,768.88,13486324.62
477.75,404.147,631.282,210.258,965.154,925.904,905.866,564.668,342.262,2113.534536,143.316,771.904,800.443,4998.009372,121.222,135.067,664.02,804.162,10067780.51
433.501,391.625,729.155,358.916,976.831,887.969,953.353,623.617,396.822,3228.683053,337.876,885.261,921.431,5399.446189,41.395,58.732,655.122,790.65,15400280.27
465.486,350.868,655.689,144.949,1014.667,916.162,990.126,651.049,366.478,1736.501266,171.766,879.032,918.003,4973.351389,163.722,163.45,615.828,806.799,9031034.662
468.987,283.599,588.812,132.365,1055.116,905.853,1010.293,587.438,433.103,1734.270609,245.178,795.488,882.064,4589.598856,216.218,187.588,865.963,800.293,10834474.34
499.269,385.357,643.326,232.49,1026.211,895.766,1056.44,585.092,450.054,2354.827698,309.33,836.68,898.26,5044.802681,113.915,188.792,639.783,811.104,11229936.31
470.63,390.239,658.952,234.382,950.205,792.899,1001.641,585.956,315.363,2378.1602,168.383,545.228,767.294,5099.056866,267.499,222.483,642.187,805.504,11018309.04
459.949,441.286,664.025,127.019,1101.065,801.272,710.578,567.075,453.051,1581.196089,305.086,845.896,807.685,5078.64736,0,208.148,597.214,813.424,7763172.962
471.539,348.683,681.565,102.774,921.938,965.816,853.133,775.919,527.792,1304.381425,256.833,737.648,791.178,5238.037501,76.274,63.323,539.079,848.468,7499418.413
497.857,362.815,638.679,187.152,992.307,917.239,986.337,609.561,478.666,2006.296441,223.235,716.624,962.851,4900.894819,34.67,67.518,643.366,778.009,10081639.58
456.406,440.609,607.918,179.925,1009.547,893.498,926.614,525.754,266.237,1875.884673,403.294,727.211,803.07,4592.012159,88.774,34.675,590.419,808.502,8171923.492
462.814,457.019,689.362,254.708,1139.406,848.438,986.25,508.948,326.912,2645.389128,302.069,761.7,688.089,5430.437575,167.297,94.113,758.099,798.419,12709871.11
471.829,398.231,668.965,263.785,995.493,832.445,931.659,489.006,283.856,2480.22837,351.512,689.401,914.062,5279.885065,125.298,0,952.867,835.049,13844960.01
453.608,378.47,680.787,154.914,884.415,935.789,914.718,627.946,458.591,1625.446674,188.752,675.605,706.891,5219.215952,184.883,62.536,738.341,804.429,9490248.836
460.203,271.532,630.982,227.182,967.129,847.554,1012.382,660.178,389.997,2204.409968,149.342,934.569,975.29,4766.746082,73.699,98.257,774.163,807.039,13128008.29
446.097,346.267,618.258,220.016,938.578,876.492,872.946,530.926,342.519,2252.681942,352.082,730.35,849.389,4697.786902,206.778,212.204,699.303,832.902,10421788.31
484.941,351.582,697.369,201.487,827.281,889.913,1033.471,570.249,503.628,2190.606902,300.813,749.402,828.759,5479.442129,177.867,160.985,906.851,827.942,13443438.76
450.033,296.799,702.914,138.336,943.541,872.715,913.501,596.339,404.973,1750.724195,243.871,833.657,1004.659,5482.72964,58.934,150.18,796.284,798.828,10225168.22
473.272,367.986,592.552,187.444,940.713,988.347,920.482,625.45,475.486,2078.052835,221.863,887.87,988.468,4721.654398,86.439,180.563,578.134,789.578,9646535.305
480.505,342.628,666.761,249.574,1023.552,886.034,1003.16,574.64,369.729,2301.517135,207.794,824.19,744.409,5090.529014,79.962,186.472,709.617,765.979,11534103.93
472.906,257.898,691.813,209.258,1019.084,821.464,920.582,580.684,419.877,2138.60985,319.999,662.584,915.19,5353.741446,106.272,182.931,838.42,803.541,12398261.49
450.131,309.589,687.427,149.662,886.87,840.878,870.722,584.091,493.95,1762.93808,322.427,745.83,865.75,5218.896713,142.743,206.258,544.171,797.76,7542500.329
495.304,379.184,648.469,367.875,945.734,901.423,1100.561,625.128,400.096,3286.058484,328.781,757.34,794.653,4966.481129,152.245,116.664,626.275,760.322,15209301.01
445.458,478.67,704.403,218.437,1049.836,917.409,878.697,452.275,289.658,2143.094909,185.162,869.108,790.305,5365.854209,253.5,166.895,752.653,749.996,9612356.839
429.445,248.901,684.667,26.378,928.941,897.35,922.874,602.963,290.697,921.779733,236.973,665.5,913.695,5077.45565,152.237,134.965,774.24,799.803,5967080.947
445.084,273.046,672.055,287.879,1088.076,861.57,1000.257,611.372,426.206,2830.049353,232.032,607.146,863.81,5267.02948,79.996,226.034,535.509,788.486,11152641.76
486.8,370.832,676.022,222.946,1058.291,877.352,1032.157,571.274,341.614,2226.331775,134.078,720.198,842.812,5219.731117,240.632,166.044,670.893,796.735,10717294.39
472.512,371.192,690.012,199.365,1042.373,832.617,908.065,513.174,387.571,2082.366686,289.708,653.993,925.683,5140.690597,28.208,108.437,737.797,865.757,10089484.87
466.559,417.627,677.888,247.941,1019.333,701.074,947.785,593.18,395.454,2436.516924,259.122,763.876,821.157,5271.048165,165.107,6.413,778.718,758.292,13532389.96
482.538,300.36,652,115.249,933.978,1007.65,992.162,555.265,458.489,1514.114717,329.615,672.989,813.629,5131.979863,92.549,68.51,697.998,842.375,7918113.465
442.337,333.333,692.659,228.13,946.149,923.64,875.346,533.565,320.247,2239.869904,303.166,850.411,739.28,5279.681151,231.215,164.952,805.946,818.975,11661148.34
492.018,325.791,655.291,248.373,981.673,804.4,996.2,565.176,425.68,2462.935785,308.708,784.123,801.478,5120.053739,104.902,132.379,818.994,776.188,13613303.67
473.68,390.283,556.745,316.178,1051.362,931.468,982.294,483.919,324.516,2716.739448,394.534,854.947,955.121,4244.473712,18.895,50.64,760.709,840.76,12426920.83
470.981,318.195,695.273,158.056,974.094,954.318,917.725,622.935,355.036,1868.784391,252.044,639.139,935.822,5382.250698,3.161,176.337,575.268,773.337,8697554.961
488.129,282.662,688.609,312.158,962.789,836,977.524,578.77,185.287,2961.293601,201.694,602.458,727.878,5250.625929,145.553,143.402,751.298,811.187,14857112.34
510.885,329.759,696.64,177.357,1055.638,819.491,1008.203,520.951,331.032,1749.352336,354.791,829.822,751.893,5346.399667,176.823,0,600.119,765.776,7842671.336
468.465,342.513,683.108,120.589,1022.569,972.21,901.629,515.035,404.5,1495.939412,145.478,949.964,825.588,5264.24984,291.217,87.84,617.486,779.482,6803861.118
509.748,361.013,693.191,106.483,1037.875,1031.68,979.348,478.778,300.781,1473.74173,265.474,572.036,816.639,5271.099077,0,95.71,557.129,797.179,6195887
479.607,438.358,607.869,142.799,922.375,938.197,885.377,537.966,228.974,1870.82385,245.795,743.234,855.141,4863.489016,184.412,74.092,673.993,791.615,9023667.425
455.738,410.119,706.536,201.919,1024.521,1021.184,948.664,595.358,190.824,2118.843993,179.4,885.538,762.707,5454.868326,0,57.25,829.875,821.944,12646248.68
452.827,260.476,696.468,248.178,940.414,874.024,982.604,482.148,418.445,2222.090414,199.286,869.509,754.29,5128.76337,20.207,168.465,645.865,790.762,8751832.909
472.742,319.798,692.076,281.757,1010.008,992.567,1006.49,553.306,375.824,2667.31182,361.058,691.369,847.29,5342.278618,14.987,24.251,696.401,812.756,12436506.88
516.299,385.772,692.947,89.94,934.649,1026.03,1033.276,580.468,490.881,1365.237144,227.779,593.914,703.642,5304.656477,224.668,53.08,700.879,793.547,7809217.925
459.236,291.096,652.126,313.716,1024.874,900.099,1054.526,549.316,361.597,2886.310421,184.237,897.426,1007.05,5197.183913,107.502,124.643,700.857,804.623,13096646.73
456.642,331.746,685.237,160.042,1058.038,899.391,961.25,570.424,466.019,1906.056846,323.052,1007.902,863.853,5314.059827,125.503,49.576,685.541,788.779,9666103.988
461.772,246.892,593.908,276.545,920.433,781.082,944.032,527.252,435.888,2850.64938,189.168,850.402,851.322,4565.411299,59.359,71.756,582.251,842.957,10575739.5
459.33,416.555,678.297,156.61,913.15,991.071,946.226,553.665,407.818,1610.416976,300.386,884.798,864.96,5159.667387,154.208,84.293,596.499,809.998,7538847.714
444.332,288.93,664.31,257.646,1044.756,770.017,886.177,625.864,393.302,2471.244685,362.885,859.954,810.036,5097.715952,56.591,85.977,644.885,792.501,12038845.58
424.108,300.903,693.476,303.628,1019.615,849.445,1010.159,615.421,416.072,2718.014164,135.725,857.691,864.257,5243.375094,86.265,194.011,809.928,826.43,15369329.43
523.699,364.088,705.275,193.548,1097.925,893.615,871.638,543.26,346.586,2207.707369,287.763,642.256,716.085,5387.199496,29.773,92.197,604.405,782.633,9675705.433
